Id,Expected
img0.jpg,marge_simpson
img1.jpg,lionel_hutz
img10.jpg,lionel_hutz
img100.jpg,troy_mcclure
img101.jpg,kent_brockman
img102.jpg,marge_simpson
img103.jpg,marge_simpson
img104.jpg,waylon_smithers
img105.jpg,marge_simpson
img106.jpg,lionel_hutz
img107.jpg,marge_simpson
img108.jpg,kent_brockman
img109.jpg,marge_simpson
img11.jpg,marge_simpson
img110.jpg,lionel_hutz
img111.jpg,kent_brockman
img112.jpg,lionel_hutz
img113.jpg,kent_brockman
img114.jpg,marge_simpson
img115.jpg,lionel_hutz
img116.jpg,cletus_spuckler
img117.jpg,marge_simpson
img118.jpg,troy_mcclure
img119.jpg,lisa_simpson
img12.jpg,kent_brockman
img120.jpg,kent_brockman
img121.jpg,marge_simpson
img122.jpg,marge_simpson
img123.jpg,apu_nahasapeemapetilon
img124.jpg,kent_brockman
img125.jpg,marge_simpson
img126.jpg,troy_mcclure
img127.jpg,chief_wiggum
img128.jpg,kent_brockman
img129.jpg,kent_brockman
img13.jpg,marge_simpson
img130.jpg,lisa_simpson
img131.jpg,kent_brockman
img132.jpg,marge_simpson
img133.jpg,marge_simpson
img134.jpg,lisa_simpson
img135.jpg,marge_simpson
img136.jpg,lionel_hutz
img137.jpg,lionel_hutz
img138.jpg,apu_nahasapeemapetilon
img139.jpg,marge_simpson
img14.jpg,lionel_hutz
img140.jpg,marge_simpson
img141.jpg,martin_prince
img142.jpg,kent_brockman
img143.jpg,gil
img144.jpg,groundskeeper_willie
img145.jpg,chief_wiggum
img146.jpg,lisa_simpson
img147.jpg,marge_simpson
img148.jpg,troy_mcclure
img149.jpg,apu_nahasapeemapetilon
img15.jpg,rainier_wolfcastle
img150.jpg,kent_brockman
img151.jpg,gil
img152.jpg,marge_simpson
img153.jpg,waylon_smithers
img154.jpg,troy_mcclure
img155.jpg,ralph_wiggum
img156.jpg,kent_brockman
img157.jpg,maggie_simpson
img158.jpg,kent_brockman
img159.jpg,marge_simpson
img16.jpg,comic_book_guy
img160.jpg,lionel_hutz
img161.jpg,marge_simpson
img162.jpg,marge_simpson
img163.jpg,waylon_smithers
img164.jpg,kent_brockman
img165.jpg,troy_mcclure
img166.jpg,lionel_hutz
img167.jpg,marge_simpson
img168.jpg,chief_wiggum
img169.jpg,lionel_hutz
img17.jpg,maggie_simpson
img170.jpg,marge_simpson
img171.jpg,marge_simpson
img172.jpg,maggie_simpson
img173.jpg,marge_simpson
img174.jpg,principal_skinner
img175.jpg,apu_nahasapeemapetilon
img176.jpg,marge_simpson
img177.jpg,ralph_wiggum
img178.jpg,marge_simpson
img179.jpg,marge_simpson
img18.jpg,sideshow_bob
img180.jpg,lionel_hutz
img181.jpg,kent_brockman
img182.jpg,marge_simpson
img183.jpg,marge_simpson
img184.jpg,kent_brockman
img185.jpg,miss_hoover
img186.jpg,waylon_smithers
img187.jpg,kent_brockman
img188.jpg,waylon_smithers
img189.jpg,otto_mann
img19.jpg,kent_brockman
img190.jpg,martin_prince
img191.jpg,lionel_hutz
img192.jpg,kent_brockman
img193.jpg,ralph_wiggum
img194.jpg,marge_simpson
img195.jpg,kent_brockman
img196.jpg,marge_simpson
img197.jpg,lisa_simpson
img198.jpg,troy_mcclure
img199.jpg,marge_simpson
img2.jpg,lionel_hutz
img20.jpg,chief_wiggum
img200.jpg,troy_mcclure
img201.jpg,ralph_wiggum
img202.jpg,marge_simpson
img203.jpg,troy_mcclure
img204.jpg,kent_brockman
img205.jpg,kent_brockman
img206.jpg,kent_brockman
img207.jpg,kent_brockman
img208.jpg,kent_brockman
img209.jpg,martin_prince
img21.jpg,kent_brockman
img210.jpg,lionel_hutz
img211.jpg,apu_nahasapeemapetilon
img212.jpg,troy_mcclure
img213.jpg,marge_simpson
img214.jpg,marge_simpson
img215.jpg,waylon_smithers
img216.jpg,marge_simpson
img217.jpg,troy_mcclure
img218.jpg,ralph_wiggum
img219.jpg,martin_prince
img22.jpg,waylon_smithers
img220.jpg,martin_prince
img221.jpg,apu_nahasapeemapetilon
img222.jpg,marge_simpson
img223.jpg,lionel_hutz
img224.jpg,marge_simpson
img225.jpg,marge_simpson
img226.jpg,maggie_simpson
img227.jpg,kent_brockman
img228.jpg,kent_brockman
img229.jpg,maggie_simpson
img23.jpg,waylon_smithers
img230.jpg,kent_brockman
img231.jpg,troy_mcclure
img232.jpg,maggie_simpson
img233.jpg,waylon_smithers
img234.jpg,lionel_hutz
img235.jpg,martin_prince
img236.jpg,kent_brockman
img237.jpg,martin_prince
img238.jpg,miss_hoover
img239.jpg,kent_brockman
img24.jpg,marge_simpson
img240.jpg,waylon_smithers
img241.jpg,ralph_wiggum
img242.jpg,marge_simpson
img243.jpg,troy_mcclure
img244.jpg,kent_brockman
img245.jpg,professor_john_frink
img246.jpg,kent_brockman
img247.jpg,marge_simpson
img248.jpg,kent_brockman
img249.jpg,lionel_hutz
img25.jpg,troy_mcclure
img250.jpg,marge_simpson
img251.jpg,lisa_simpson
img252.jpg,kent_brockman
